UNC3890,"UNC3890 is an Iran-nexus cluster of threat activity targeting Israeli government, logistics, shipping, energy, and healthcare sectors since 2020. UNC3890 was observed using a unique password dumper called SUGARDUMP and a custom backdoor called SUGARUSH along with publicly available reverse shells."
UNC3922,"UNC3922 is a threat cluster that likely targets organizations and governments in Southeast Asia. UNC3922 leverages custom tools such as GROUPTEXT, which leverages the Telegram bot API to issue commands to victims. UNC3922 leverages PowerShell and datamining tools such as BROWSEBIRD and ZOOWELD to collect various information off victim's systems. UNC3922 has been active since at least Spring 2022."
UNC3944,"UNC3944 is a financially motivated threat cluster that has been active since at least May 2022 and commonly gains initial network access using stolen credentials obtained from SMS phishing operations. In some cases the group"
UNC3953,"UNC3953 is a financially motivated cluster that monetizes their intrusions via hybrid extortion; they pressure victims to pay a ransom demand by deploying HIVELOCKER ransomware and threatening to publish stolen victim data. UNC3953 has accessed targeted victim networks through the usage of stolen credentials and maintained access through deployment of BEACON and MEDSHOT. Post-compromise activity has included usage of POWERSPLOIT AND PSEXEC to further enumerate and laterally move in the environment."
UNC3973,"UNC3973 is a financially motivated threat cluster that has monetized access by deploying BASTA (aka Black Basta) ransomware. In some instances, UNC3973 has obtained initial access via a compromised third-party network, though they may also obtain access via other means. UNC3973 has then authenticated to multiple systems, deployed a batch script intended to disable endpoint security software, and attempted to deploy the SYSTEMBC tunneler and BASTA ransomware. Mandiant has not observed the threat cluster exfiltrating victim data, but it is plausible that they do so in some intrusions, given that BASTA has an associated data leak site (DLS)."
UNC4027,"UNC4027 is a suspected Russian espionage cluster that has leveraged simple macro documents to download a malicious MSI package that drops and executes a simple downloader written in Lua that bears similarities to SUNSEED malware. UNC4027 has used compromised email addresses to send spear-phishes. UNC4027 has been active since at least 2022."
UNC4032,"UNC4032 represents the public extortion and ransomware operations of the BianLian ransomware group which operates the shaming website at http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion/ . Mandiant is not yet aware how this group operates whether affiliates are used or whether the group operates as one entity. Mandiant has observed multifaceted extortion and ransomware operations conducted by UNC4032. In February 2023, Mandiant observed a shift in tactics for UNC4032, coinciding with the release of a decryptor by Avast. UNC4032 shifted to purely data theft and extortion operations, with the threat of ransomware later if they do not pay."
UNC4034,"UNC4034 is a cyber espionage operator we link with moderate confidence to multiple North Korean clusters we track as related to TEMP.Hermit. UNC4034 leveraged compromised infrastructure used by these older groups to deploy AIRDRY backdoors via CUTELOOP downloaders, tools which we have only observed being distributed by North Korean actors. Tactics used by UNC4034 also resemble those used by other suspected North Korean clusters to distribute CUTELOOP via job-themed spear-phishing campaigns."
UNC4082,"UNC4082 represents an affiliate part of the overall BianLian ransomware group which Mandiant has observed conducting data theft and deployment of SHARPDEKE ransomware."
UNC4122,"UNC4122 is distribution threat cluster that delivers emails with URLs that redirect to a spoofed website to download an Office document or a ZIP archive. These files lead to the intended payload hosted on compromised websites. Observed payloads are URSNIF (RM3) and URSNIF (LDR4)."
UNC412,"UNC412 is a suspected Chinese cyber espionage group that focuses its operations on aerospace and defense agencies. The group targeted Israeli and Indian entities in 2014 using SOGU malware, though targeting may extend to unknown Pakistani and regional organizations."
UNC4191,"UNC4191 is a cluster of threat activity we believe has a China nexus that conducts cyber espionage operations. First observed in April 2022, UNC4191 has targeted a range of public and private sector entities primarily in Southeast Asia and extending to the US, Europe, and Oceania using a compromised USB device as an initial infection vector that deploys several custom malware families including the MISTCLOAK launcher, BLUEHAZE launcher, and DARKDEW dropper that is capable of infecting removeable drives."
UNC4214,"UNC4214 has leveraged various social media and messaging services such as LinkedIn, WhatsApp, and Facebook to distribute links to malicious payloads delivering DUCKTAIL credential theft malware. UNC4214 has been observed targeting organizations to ultimately obtain access to Facebook Business accounts to run fraudulent advertising for monetary gain."
UNC4241,"UNC4241 is a threat cluster that has conducted credential theft operations against a wide variety of global public and private industry organizations. The threat cluster added credential theft code to Outlook Web App (OWA) login pages to capture and forward user credentials to a remote command and control server. According to third parties, this activity has a Russia nexus."
UNC4300,"UNC4300 is a threat cluster that has stolen data from victim organizations by using MEGASync. Throughout their intrusions, the threat actors have used BEACON and various legitimate remote access tools such as Splashtop, AnyDesk, and Atera. UNC4300 has relied on the malware distribution cluster UNC2633 to obtain initial access to networks and deploy QAKBOT. While Mandiant has not directly observed monetization activity, their operations are consistent with other cases where the threat actor extorts the victim organization for the non-release of stolen data."
UNC4303,"UNC4303 was publicly reported deploying a destructive tool ostensibly referring to itself as Prestige ransomware, a malware we track as PRESSTEA. Public reporting suspects the group is acting on behalf of Russian interests, consistent with known incidents since Russia's invasion of Ukraine in which deployed destructive malware has initially appeared to be ransomware."
UNC4322,"UNC4322 is a suspected Russian cyber operator which has delivered phishing emails with malicious Word documents which load a remote template that in turn downloads the SNOWFALL backdoor. Identified activity has targeted Ukrainian organizations including government offices, entities in the media, energy industry, financial services, agriculture, and consumer goods."
UNC4351,"UNC4351 is a threat cluster that has distributed malicious emails containing links hosting LNK downloaders that would decode and execute obfuscated JavaScript commands. These commands abuse Microsoft Color Control Panel to download secondary payloads from hard-coded URLs via BitsAdmin. The objectives of UNC4351 are unknown; however their activity closely overlaps with publicly reported campaigns distributing the GUILDMA backdoor to individuals located in Brazil."
UNC4368,"UNC4368 is a threat cluster created to track Predatory Sparrow (aka Gonjeshke Darande), a Persian and English-speaking hacktivist group that has claimed credit for disruptive operations impacting critical infrastructure entities in Iran. The group has leaked compromised data from victims impacted by METEOR and METEORLIGHT activity. A Twitter channel affiliated with the group was established in October 2021."
UNC4373,"UNC4373 is an Iran-nexus group targeting Middle Eastern countries with a publicly available remote access tool "
UNC4382,"UNC4382 is a cluster of activity using various methods to drive traffic towards fake websites masquerading as various legitimate companies, products, and services. Observed traffic generation methods included malicious ads, SEO poisoning, and posting links in messages on video sharing sites, social websites and forums. Observed payloads have included various infostealers and downloaders."
UNC4393,"UNC4393 is a financially motivated threat cluster that has monetized access by deploying BASTA (aka Black Basta) ransomware. In multiple cases UNC4393 has obtained initial access via QAKBOT delivered by UNC2633. This threat cluster has deployed the SYSTEMBC tunneler and stolen data from victim environment using Rclone prior to deploying BASTA ransomware and attempting to convince victims to pay a ransom."
UNC4407,"UNC4407 is a suspected Chinese espionage operator that has primarily targeted the online gambling industry and related tech services in Southeast Asia using the BLACKASINO backdoor. BLACKASINO has been observed being bundled together with SILKWRAP shellcode. In addition to gambling targets, data analytics and marketing companies in the US and Europe have also been affected by this activity cluster."
UNC4487,"UNC4487 is a cluster of activity that is suspected to have espionage motivations. UNC4487 was observed compromising the websites of Ukranian government entities to redirect and socially engineer targets to execute MATANBUCHUS or CHILLYHELL malware. UNC4487 has been active since at least October 2022."
UNC4509,"UNC4509 is distribution threat cluster that delivers emails containing links or attachments that lead to a downloader - Javascript (JS) or Binary executable (EXE). The chain involves websites equipped with a Traffic Distribution System (TDS) that return a 404 response and can either redirect to Google (or some other decoy site) or to a website that redirects to another website leading to the downloader file. Observed final payloads are NETSUPPORT MANAGER RAT and STEALC Stealer."
UNC4528,"UNC4528 is a suspected Chinese cyber operator that leverages infected removable USB devices to deploy launcher DLLs alongside legitimate executables, although a final payload has not been identified yet. The activity has targeted government offices, higher education, and religious organizations in Hong Kong and Taiwan. UNC4528 targets similar organizations as those affected by TEMP.Hex and also leverages USB-spreading malware. However these similarities are relatively superficial and further investigation is needed. "
UNC4586,"UNC4586 is a financially motivated threat cluster that has monetized access by deploying ESXIARGS ransomware. This threat cluster has obtained initial access by exploiting one or more vulnerabilities in internet-facing VMware servers, suggesting that their targeting is opportunistic and bound by the distribution of systems vulnerable to these vulnerabilities."
UNC467,"UNC467 is a suspected Chinese cyber espionage group that has displayed a vested interest in the U.S. chemical and semiconductor industries, though we have also observed the group target the industrial materials, technology, and aerospace and defense markets globally. UNC467 primarily relies on the SOGU backdoor for their operations and was first observed in 2014."
UNC4697,"UNC4697 is a suspected Russian cyber espionage operator that exploited CVE-2023-23397, a high risk zero-day vulnerability in Microsoft Outlook. Since at least April 2022, UNC4697 has targeted entities in Western Europe, Central Asia, as well as Poland and Ukraine, especially in those involved in international diplomacy, defense, energy, and the logistics industry. Public reporting ties the activity to the sophisticated Russian cyber espionage operator APT28. Although Mandiant has not conclusively attributed this activity to APT28 at this time, the targeted countries and verticals align with strategic areas of interest for the Russian military related to its war in Ukraine."
UNC4705,"UNC4705 is a threat cluster believed to have a nexus to Eastern Europe and has conducted large scale credential harvesting operations via spear phishing. UNC4705 operations have affected a wide variety of industry verticals primarily in Central and Eastern Europe. However, its activity to date appears to focus on Ukrainian targets and organizations believed to have a relationship with Ukraine, suggesting a possible connection to Russia."
UNC4733,"UNC4733 is a suspected Russia-nexus cluster of activity that targeted Polish government entities as well as a Poland-based oil and gas organization using security update-themed spear phishing emails spoofing the Caspian Pipeline Consortium. The emails have included a link to a malicious ZIP file that leads to a variant of the RADTHIEF information stealer that is sold under a malware-as-a-service model. "
UNC4736,"UNC4736 is a suspected North Korea-based threat actor that deployed malware via trojanized versions of the 3CX Desktop Client. The trojanized software runs a downloader that retrieves a subsequent payload. Open sources reported on the final payload which we track as ICONICSTEALER. The wide scope of this campaign could enable multiple operations, including traditional espionage and financially motivated operations, and has affected entities in the government, shipping, high-tech, travel, and business services sectors across the globe."
UNC4742,"UNC4742 is a threat cluster that was observed distributing CRABWISE downloader and CRABCLAW backdoor payloads using a watering hole attack which leveraged a compromised income tax software and services website. These actors have been observed modifying common, legitimate JavaScript files to include malicious code which distributes their malware from remote, actor-controlled infrastructure. UNC4742's motivations are currently unknown; however, their opportunistic targeting is most consistent with financially motivated actors."
UNC4814,"UNC4814 is a suspected Russia-nexus cluster of activity that targeted government and critical infrastructure entities in Ukraine with phishing emails. The emails included a ZIP archive that distributed the DRAHOBLAST downloader, which led to the SMOKELOADER downloader, a publicly available tool popularized in a Russian-language underground forum."
UNC514,"UNC514 is a suspected Chinese cyber espionage group that has targeted the construction and engineering, mining, and professional services industries in Canada and the United Kingdom. We first observed UNC514 as early as 2009, though UNC514 has gone silent since late 2014."
UNC520,"UNC520 is a financially motivated threat cluster that has monetized its intrusions via the deployment of multiple point-of-sale (POS) malware families including BACKOFF and POSEIDON. UNC520 commonly accesses organizations"
UNC542,"UNC542 is a suspected Chinese cyber espionage group characterized by its targeting of Japanese conglomerates, broadcasting corporations, and transportation entities. The group was first observed in 2012 when it used a combination of GETMAIL, JAMBOX, and STEELBLADE malware to compromise a Japanese corporation. We have not observed UNC542 activity since 2014."
UNC551,"UNC551 is a suspected Chinese cluster of threat activity that relies on publicly available tools and resources to target entities primarily in the education, technology, government, health and insurance, and construction sectors. The group has used webshells such as CHINACHOP and ASPXSPY to compromise their victims and has been active since at least 2014."
UNC581,"UNC581 is a suspected Chinese cyber espionage group which has leveraged compromised news sites and, in at least one incident, incorporated the use of telephonic contact to carry out spear-phishing operations. The group has also used a combination of publicly available and custom tools in operations targeting private entities in the United States, Germany, and Southeast Asia."
UNC614,"UNC614 is a North Korea-nexus cluster of threat activity observed initially using TOPBUNK, DIMSWITCH, and SHORTLEAF. The malware toolkit leveraged by UNC614 exhibits significant code overlap and similarities with suspected clusters of activity using LEADLIFT dropped by STONEBRIDGE. UNC614 and suspected clusters of activity have targeted government agencies, defense industry, foreign businesses, private corporations, and financial services. "
UNC616,"UNC616 is a suspected Chinese cluster of threat activity has targeted the aerospace and defense, education, and business services sectors with webshells such as CHINACHOP and CAIDAO. We have also observed the group deploy BADFLICK and MURKYTOP in their operations, which we first observed in 2014 and focus on the United States and the United Kingdom."
UNC623,"UNC623 is a suspected Chinese espionage group focused on Southeast Asia. The operation has mostly targeted government offices and the financial sector, typically with ENDRANT or tools shared with other Chinese groups including SMALLKING. UNC623 also frequently uses publicly available malware such as BEACON and COBALT."
UNC631,"UNC631 is a suspected Chinese cyber espionage group that has consistently targeted numerous industries in the United States since at least 2012. The group frequently uses WARP and DOORJAM malware in its operations, which we have not observed since 2018."
UNC638,"UNC638 is a suspected Russian-sponsored cyber espionage group characterized by their use of a highly configurable and extensible CARBON malware platform, which shares extensive code similarities with the Russia-sponsored Turla Team. UNC638 is likely a subteam of Turla, as although they share a code base, they do not share malware, infrastructure, or specific targets though they do target the same regions. UNC638 relies almost solely on compromised WordPress sites for C2 and target European and Middle Eastern government agencies. This group may have overlapping targeting objectives with a third subset of Turla activity that leverages WordPress sites for C2 as well as the WHITEBEAR, KOPILUWAK, SHIRIME, QUIETCANARY, and SLYPIRATE malware families."
UNC641,"UNC641 is a China-based threat actor group that has likely been active since at least 2012 and has targeted organizations in the telecommunications, high-tech, transportation, business services, financial and healthcare industries in North America, Southeast Asia and Europe. This activity set is comprised of activity related to a cluster of domains used as controllers for a disruption tool known as QUICKFLOOD (aka XOR.DDoS). These actors have used brute force attacks and other unknown initial attack vectors to compromise web-facing servers for the purposes of hosting QUICKFLOOD and other disruption malware."
UNC671,"UNC671 is a suspected Chinese cyber espionage group that has used the EXCALIBUR downloader in operations targeting the manufacturing, healthcare, and biotechnology sectors in the United States. We first observed UNC671 operations in 2016."
UNC693,"UNC693 is a suspected Chinese cyber espionage group primarily focused on Taiwan. In 2016, UNC693 used CHERRYKITE malware to target a Taiwan-based supervisory control and data acquisition manufacturer and multiple other Taiwanese organizations in the technology, energy, and construction sectors were similarly targeted in UNC693 operations."
UNC698,"UNC698 is a financially motivated threat cluster that has monetized its intrusions via the deployment of various point-of-sale (POS) malware families including BACKOFF, BLACKPOS, POSTHASTE, and OVERCHARGE. UNC698 has regularly employed the legitimate remote access tool ScreenConnect to enable lateral movement. UNC698 has also regularly used a variety of common tools to enable privilege escalation including pwdump, fgdump, and Mimikatz."
UNC715,"UNC715 is a suspected Pakistani cyber espionage group that has used NJRAT to target financial services, insurance, and government organizations in Bangladesh and Australia, though we believe UNC715 has also targeted unknown entities in India. The group has used publicly available obfuscation tools along with geopolitically themed lure documents and email credential harvesting web pages in their operations. We first observed UNC715 in 2017."
UNC737,"UNC737 is a suspected Iranian threat group focused on destructive attacks in Saudi Arabia using a SHAMOON variant. The group has used stolen credentials and third parties for initial compromise of entities in the government, hospitality, and transportation sectors in late 2016 and early 2017. Forensic evidence indicates that the destructive malware used by UNC737 is a variant of the version of Shamoon employed against Saudi Aramco in 2012."
UNC74,"UNC74 is a suspected Chinese cluster of threat activity that relies heavily on GH0ST malware to target the Canadian and U.S. professional services, media, and technology sectors. The group's primary motivation is unknown, though we have limited evidence to suggest UNC74 may be intent on both cyber espionage and cybercrime operations. We first observed UNC74 in 2014."
UNC753,"UNC753 is a financially-motivated threat cluster that has targeted international financial institutions using phishing emails and exploit kits to deploy METASTAGE and DRIFTPIN malware. Emails distributed as part of this activity have had themes relevant to financial institutions, including regulatory issues and ATMs. In some cases, these campaigns have led to post-exploitation activity which includes the use of Cobalt Strike BEACON."
UNC754,"UNC754 is a suspected Iranian cyber espionage group that has prolifically targeted government, energy, financial services, and critical infrastructure entities in the Gulf region. UNC754 campaigns favor employment and recruitment-themed lure content to deliver BEACON, while limited data intimates that this group may have ties to TEMP.Omega."
UNC757,"UNC757 is a suspected Iranian threat actor leveraging publicly available exploits, webshells including ASPXSPY, ANTAK, TUNNA, CHOPPER and REGEORG, and farsi words like kharpedar, nanash, and arbab."
UNC75,"UNC75 is a suspected Chinese cyber espionage group that has targeted multiple U.S. entities in the construction and engineering, energy, and education sectors in 2015, though the group may have been active as early as 2011. UNC75 has used a number of shared tools and resources in addition to publicly available webshells such as ASPXSPY in their operations."
UNC776,"UNC776 is a group that has been observed using DPRK-themed lure content to target Ministries of Foreign Affairs, especially to deploy PLANEDOWN and PLANEPATCH malware."
UNC787,"UNC787 is a cluster of cyber threat activity that has targeted the telecommunications sector in Malaysia and the Philippines with a set of custom tools including REDPEPPER and REDCURRY. We first observed the group in 2008 and believe it may be operating from Southeast Asia."
UNC794,"UNC794 is a suspected Chinese cyber espionage group that has targeted the U.S. aviation, U.S. aerospace, and Spanish retail sectors with FREELOAD, DRAGONFIRE, and 008S malware. In 2018, the group used Cambodia-themed social engineering content, indicating a potential effort to collect political or strategic intelligence related to Cambodia ahead of its July 2018 elections. We believe the group has been active since 2013."
UNC815,"UNC815 is a financially motivated threat cluster that has monetized their intrusions via data theft and extortion. UNC815 intrusions commonly involve the use of legitimate credentials to log into corporate VPN or SSO portals, followed by lateral movement via RDP. Post-compromise tools and utilities employed by UNC815 have included Advanced IP Scanner, Mimikatz, and the GREYSCALE backdoor."
UNC82,"UNC82 is a cluster of threat activity that has targeted the technology, manufacturing, and media sectors in the United States between 2010 and 2014. The group characteristically uses GH0ST RAT and ZZCODE utilities to steal data from their victims."
UNC832,"UNC832 is a financially motivated threat cluster that exploits vulnerabilities in publicly facing web servers in order to deploy the COINDIGGER cryptocurrency miner. Web servers exploited by UNC832 have downloaded and executed a shell script crafted to download and launch instances of COINDIGGER."
UNC869,"UNC869 is believed to be a Chinese espionage group which has relied on spear-phishing to deliver the CHAINLNK dropper and ultimately, payloads such as QUASIFOUR and DUOBEAN. The operation has targeted government offices, media, transportation, construction, and telecoms especially in Southeast Asia."
UNC872,"UNC872 is a financially motivated threat cluster that uses the WONDERLAND rootkit and has monetized intrusions via the use of BLUESTEAL point-of-sale (POS) malware. UNC872 has obtained initial access to a victim environment via a third party"
UNC916,"UNC916 is a suspected Chinese cyber espionage group which has targeted the hospitality, technology, and transporation sectors in Hong Kong and the United States with GRABBAG and KEYNEST malware. The group has been active since at least 2011."
UNC931,"UNC931 is a cluster of activity we assess with moderate confidence has a nexus to Kazakhstan. The group has targeted a wide range of organizations across multiple verticals in addition to human rights researchers and Central Asia and post-Soviet academics. UNC931 relies on spear-phishing emails and malicious macro documents in addition to ROBORA, GODZILLA, and BEACON malware to conduct their operations and has been active since at least 2016."
UNC944,"UNC944 is a financially-motivated threat cluster that has exploited the Oracle WebLogic vulnerability CVE-2017-10271 to download cryptocurrency mining payloads."
UNC94,"UNC94 is a suspected cluster of Chinese activity that operates with distinct TTPs. The group has been observed targeting high-tech, government, and financial institutions. UNC94 has deployed the following backdoors: TEMPFUN, FRONTPORCH, HERBDOOR, HELLWOOD, RIFELSPINE, TRIPLEEIGHT, LASTMOTIF, PROTUC, POISONPLUG, BUGBITE, and BEACON."
UNC956,"UNC956 is a financially-motivated threat cluster that has used PowerShell scripts to download XMRMiner payloads. XMRMiner is a cryptocurrency mining malware used to mine the Monero. UNC956 PowerShell scripts have previously been delivered as part of campaigns exploiting the Adobe Flash vulnerability CVE-2018-4878 and the Oracle WebLogic vulnerability CVE-2017-10271. These PowerShell scripts download and execute the XMRMiner payload."
UNC961,"UNC961 is a financially motivated group that Mandiant has tracked since January 2018, with confirmed activity dating back to November 2016. UNC961 has targeted a wide range of industries based in North America; however, UNC961 has also been observed targeting organizations in Northern Europe and Western Asia. The diverse victimology is primarily due to UNC961"
UNC97,"UNC97 is a cluster of threat activity with unknown origins that has exclusively used Poison Ivy malware and dynamic DNS services to target the manufacturing, retail, and technology sectors in the United States. UNC97 operations date back to 2012."
ZeroWing Team,"Zerowing operations appear to be primarily economic espionage, though their ultimate sponsor remains unclear. Campaigns have targeted technology, pharmaceutical, financial, health care, real estate, legal, energy, and extractive sectors. Counterterrorism operations carried out by the actor also suggest nation-state sponsorship."
